lat,lon,depth,time 
 42.45583855422419, -123.4004205671474, 44.61538461538462, 2021-01-07 13:05:00 
 42.41846387761471, -123.52899103219582, 60.0, 2021-01-07 13:25:00 
 42.41730990374738, -123.46812554699267, 60.0, 2021-01-07 13:27:30 
 42.41780128774138, -123.41354504740926, 48.96551724137932, 2021-01-07 13:37:30 
 42.37065039808007, -123.23898376886301, 20.0, 2021-01-07 13:47:30 
 42.36506956173488, -123.42596573102662, 60.0, 2021-01-07 13:52:30 
 42.45987298915809, -123.69617378649195, 36.326530612244895, 2021-01-07 14:00:00 
 42.296423851885145, -123.34100904808238, 60.0, 2021-01-07 14:12:30 
 42.421279384046905, -123.31194279328034, 24.82758620689655, 2021-01-07 14:17:30 
 42.51331417243662, -123.19430092338268, 20.0, 2021-01-07 14:40:00 
 42.288033208399405, -123.34558172365085, 46.12244897959183, 2021-01-07 14:42:30 
 42.30181624483753, -122.95233646815996, 20.0, 2021-01-07 14:55:00 
 42.263196188451325, -123.59204640933893, 33.07692307692309, 2021-01-07 14:57:30 
 42.313504413840406, -123.53382102871211, 60.0, 2021-01-07 15:00:00 
 42.51239748991371, -123.41796690110677, 47.58620689655172, 2021-01-07 15:15:00 
 42.37892963197032, -123.35096215732966, 20.0, 2021-01-07 16:20:00 
 42.406652971359776, -123.41798779374517, 20.0, 2021-01-07 16:22:30 
 42.42836101632088, -123.17077416264061, 30.0, 2021-01-07 16:27:30 
 42.42235478281598, -123.23008427808054, 20.0, 2021-01-07 16:32:30 
 42.42155405455432, -123.30078600954981, 60.0, 2021-01-07 17:15:00 
 42.33183480364517, -123.24719649190122, 20.0, 2021-01-07 17:17:30 
 42.252431922697454, -123.29816871276952, 60.0, 2021-01-07 17:20:00 
 42.28435933287889, -123.34541464972003, 60.0, 2021-01-07 17:22:30 
 42.19931358482036, -123.32671309936067, 60.0, 2021-01-07 21:37:30 
 42.48192874585966, -123.12089979208247, 60.0, 2021-01-07 21:40:00 
 42.3124992273603, -123.28598978419767, 26.20689655172414, 2021-01-07 22:02:30 
 42.282676060116444, -123.26484982045126, 20.0, 2021-01-07 22:05:00 
 42.32839930677102, -123.23713221162001, 20.0, 2021-01-07 22:20:00 
 42.22922564848995, -123.62377999767234, 28.96551724137931, 2021-01-07 22:50:00 
 42.286243444956156, -123.41608826264638, 20.0, 2021-01-07 22:52:30 
 42.34620887895374, -123.29864844911559, 60.0, 2021-01-07 23:02:30 
 42.38006311272606, -123.5891446358232, 20.0, 2021-01-07 23:15:00 
 42.27924166788407, -123.25479237240582, 20.0, 2021-01-07 23:17:30 
