lat,lon,depth,time 
 47.61258834373624, -123.46495207933711, 24.82758620689655, 2017-01-01 04:17:30 
 47.62711956581749, -123.38331207080742, 20.0, 2017-01-01 04:20:00 
 47.63052566223946, -123.39782676208307, 20.0, 2017-01-01 04:22:30 
 47.460558342542946, -123.22229167176371, 22.06896551724138, 2017-01-01 04:37:30 
 47.68459769323831, -123.38224321241444, 20.0, 2017-01-01 04:45:00 
 47.84909973739462, -123.51887109708795, 20.0, 2017-01-01 04:50:00 
 47.64549730769929, -123.42063743253503, 20.0, 2017-01-01 04:52:30 
 47.7365901416812, -123.36362626539588, 20.0, 2017-01-01 04:55:00 
 47.69120798918912, -123.38698488577464, 20.0, 2017-01-01 05:40:00 
 47.14519773976262, -123.07135026385407, 31.42857142857143, 2017-01-01 10:00:00 
 47.08011505180366, -123.08231860274533, 20.0, 2017-01-01 10:02:30 
 47.84899779486162, -123.56278456493877, 20.0, 2017-01-01 14:17:30 
 47.565317015395266, -123.1854492642623, 43.84615384615385, 2017-01-01 14:35:00 
 47.68391068804422, -123.35002787373962, 20.0, 2017-01-01 14:52:30 
 47.81706879968387, -123.46390399796645, 20.0, 2017-01-01 14:57:30 
 47.74718443486528, -123.1807706433555, 20.0, 2017-01-01 15:00:00 
 47.78134249048568, -123.22935151527983, 20.0, 2017-01-01 15:02:30 
 47.46126431822721, -123.21077207898455, 20.0, 2017-01-01 15:05:00 
 47.60393083158796, -123.3606697914633, 35.51020408163265, 2017-01-01 15:07:30 
 47.76478055105138, -123.44591729358655, 20.0, 2017-01-01 15:10:00 
 47.521154912196714, -123.24584366717079, 57.24137931034482, 2017-01-01 15:17:30 
 47.51464377322115, -123.3405379161859, 20.0, 2017-01-01 15:20:00 
 47.39889898219682, -123.2580956979573, 20.0, 2017-01-01 15:35:00 
 47.48312255130181, -123.30600851395648, 20.0, 2017-01-01 15:40:00 
 47.435623977409776, -123.27669833226884, 20.0, 2017-01-01 15:42:30 
 47.65722284571822, -123.35053736485672, 20.0, 2017-01-01 16:32:30 
 47.48091979926165, -123.33453030627973, 44.48979591836735, 2017-01-01 16:35:00 
 47.64033986909784, -123.39278729592398, 60.0, 2017-01-01 16:37:30 
 47.80502035621016, -123.02403668251182, 44.61538461538461, 2017-01-01 16:40:00 
 47.74140854181868, -123.26125544717459, 19.999999999999996, 2017-01-01 16:42:30 
 47.79043904199212, -123.37052251500424, 60.0, 2017-01-01 16:47:30 
 47.6878765900217, -123.01485134889313, 60.0, 2017-01-01 17:10:00 
 47.20061445995351, -122.86692754229941, 46.92307692307692, 2017-01-01 20:00:00 
 47.2933026201034, -122.88845917126432, 42.85714285714285, 2017-01-01 20:02:30 
