lat,lon,depth,time 
 40.42, -122.205, 32.0, 2013-01-02 13:55:00 
 40.18, -122.32, 30.0, 2013-01-02 14:50:00 
 40.19, -122.22, 20.0, 2013-01-02 14:52:30 
 40.24, -122.4, 20.0, 2013-01-02 16:30:00 
 40.21, -122.19, 20.0, 2013-01-02 18:12:30 
 40.81, -122.49, 20.0, 2013-01-02 18:25:00 
 40.78, -122.49, 60.0, 2013-01-02 18:32:30 
 40.82, -122.51, 40.0, 2013-01-02 18:42:30 
 40.32, -122.6, 20.0, 2013-01-02 18:55:00 
 40.09, -122.31, 34.0, 2013-01-02 21:20:00 
 39.925, -122.24, 60.0, 2013-01-05 04:17:30 
 39.72, -122.275, 60.0, 2013-01-05 04:22:30 
 39.92, -122.15, 52.0, 2013-01-05 04:32:30 
 39.945, -122.21, 39.0, 2013-01-05 04:52:30 
 39.915, -122.265, 60.0, 2013-01-05 04:55:00 
 39.3, -122.46, 59.0, 2013-01-05 05:30:00 
 39.91, -122.21, 52.0, 2013-01-05 05:35:00 
 39.89, -122.23, 31.0, 2013-01-05 05:37:30 
 39.9, -122.2, 21.0, 2013-01-05 06:05:00 
 40.48, -123.39, 60.0, 2013-01-05 09:27:30 
 39.66, -122.3, 40.0, 2013-01-05 09:55:00 
 39.715, -122.27, 50.5, 2013-01-05 11:22:30 
 39.86, -122.19, 43.0, 2013-01-05 12:17:30 
 40.52, -123.4, 20.0, 2013-01-05 13:30:00 
 48.39, -122.98, 52.0, 2013-01-06 00:47:30 
 48.31, -122.77, 20.0, 2013-01-06 00:57:30 
 48.36, -122.81, 20.0, 2013-01-06 01:50:00 
 48.41, -122.78, 20.0, 2013-01-06 02:25:00 
 48.4, -122.8, 20.0, 2013-01-06 02:27:30 
 48.355, -122.805, 20.0, 2013-01-06 02:35:00 
 48.405, -122.76, 20.0, 2013-01-06 02:40:00 
 48.25, -122.95, 41.0, 2013-01-06 03:15:00 
 47.82, -122.72, 20.0, 2013-01-06 03:30:00 
 48.385, -122.8, 20.0, 2013-01-06 04:02:30 
 48.41, -122.81, 36.0, 2013-01-06 04:05:00 
 48.41, -122.83, 48.0, 2013-01-06 04:07:30 
 48.4, -122.91, 49.0, 2013-01-06 04:15:00 
 48.37, -122.85, 60.0, 2013-01-06 04:20:00 
 48.37, -122.84, 45.0, 2013-01-06 04:22:30 
 48.4, -122.805, 49.0, 2013-01-06 04:25:00 
 48.08, -123.08, 54.0, 2013-01-06 04:47:30 
 48.29, -122.795, 20.0, 2013-01-06 05:02:30 
 48.11, -123.09, 53.0, 2013-01-06 06:27:30 
 48.33, -122.86, 28.0, 2013-01-06 07:17:30 
 48.3, -122.86, 20.0, 2013-01-06 07:20:00 
 48.32, -122.83, 32.5, 2013-01-06 07:22:30 
 48.33, -122.82, 50.0, 2013-01-06 07:25:00 
 48.34, -122.78, 55.0, 2013-01-06 07:27:30 
 48.34, -122.79, 53.0, 2013-01-06 07:30:00 
 47.82, -122.67, 23.0, 2013-01-06 07:45:00 
 47.8, -122.62, 21.0, 2013-01-06 07:47:30 
 47.83, -122.67, 29.0, 2013-01-06 07:50:00 
 47.79, -122.69, 48.0, 2013-01-06 08:10:00 
 47.8, -122.655, 54.5, 2013-01-06 08:12:30 
 48.36, -122.77, 60.0, 2013-01-06 08:57:30 
 48.36, -122.71, 50.0, 2013-01-06 09:57:30 
 48.32, -122.79, 39.0, 2013-01-06 11:15:00 
 48.31, -122.79, 43.0, 2013-01-06 11:17:30 
 48.36, -122.93, 30.0, 2013-01-06 12:00:00 
 48.4, -122.92, 60.0, 2013-01-06 12:15:00 
 48.4, -122.89, 60.0, 2013-01-06 12:17:30 
 48.34, -122.82, 55.0, 2013-01-06 12:20:00 
 48.37, -122.85, 34.5, 2013-01-06 12:22:30 
 48.34, -122.875, 39.0, 2013-01-06 12:25:00 
 48.34, -122.83, 48.0, 2013-01-06 12:27:30 
 48.33, -122.82, 34.5, 2013-01-06 12:30:00 
 48.32, -122.855, 38.5, 2013-01-06 12:32:30 
 48.385, -122.89, 36.0, 2013-01-06 12:40:00 
 48.4, -122.78, 37.0, 2013-01-06 12:47:30 
 48.39, -122.79, 29.0, 2013-01-06 12:50:00 
 48.32, -122.89, 20.0, 2013-01-06 12:52:30 
 48.32, -122.92, 20.0, 2013-01-06 12:55:00 
 48.34, -122.78, 60.0, 2013-01-06 12:57:30 
 48.47, -122.77, 60.0, 2013-01-06 13:00:00 
 48.345, -122.82, 40.0, 2013-01-06 13:02:30 
 48.41, -122.83, 52.5, 2013-01-06 13:05:00 
 48.51, -122.805, 48.0, 2013-01-06 13:07:30 
 48.37, -122.81, 32.5, 2013-01-06 13:10:00 
 48.39, -122.87, 20.0, 2013-01-06 13:12:30 
 48.39, -122.8, 20.0, 2013-01-06 13:17:30 
 47.8, -122.775, 56.0, 2013-01-06 13:35:00 
 48.39, -122.695, 39.5, 2013-01-06 14:02:30 
 48.37, -122.745, 52.0, 2013-01-06 14:20:00 
 48.5, -122.76, 40.0, 2013-01-06 15:12:30 
 48.395, -122.895, 20.0, 2013-01-06 18:35:00 
 48.42, -122.87, 40.0, 2013-01-06 18:37:30 
 48.31, -122.72, 20.0, 2013-01-06 19:55:00 
 47.8, -123.6, 60.0, 2013-01-06 19:57:30 
 48.04, -122.9, 39.0, 2013-01-07 02:37:30 
 47.88, -122.9, 46.0, 2013-01-07 02:55:00 
 39.5, -122.49, 56.0, 2013-01-07 03:02:30 
 47.97, -122.85, 27.0, 2013-01-07 03:22:30 
 47.8, -122.7, 41.0, 2013-01-07 04:07:30 
 47.82, -122.795, 48.5, 2013-01-07 04:10:00 
 47.915, -122.92, 60.0, 2013-01-07 04:17:30 
 47.83, -122.75, 60.0, 2013-01-07 04:20:00 
 47.775, -122.79, 60.0, 2013-01-07 04:27:30 
 47.84, -122.81, 55.0, 2013-01-07 04:30:00 
 39.56, -122.52, 50.0, 2013-01-07 05:20:00 
 39.6, -122.55, 35.0, 2013-01-07 05:22:30 
 48.0, -122.935, 40.0, 2013-01-07 05:40:00 
 39.55, -122.5, 60.0, 2013-01-07 05:42:30 
 39.52, -122.53, 57.0, 2013-01-07 05:47:30 
 39.59, -122.54, 33.0, 2013-01-07 06:05:00 
 47.78, -122.84, 60.0, 2013-01-07 08:50:00 
 47.985, -122.945, 20.0, 2013-01-07 09:02:30 
 47.96, -122.93, 45.0, 2013-01-07 09:10:00 
 47.93, -122.81, 20.0, 2013-01-07 09:12:30 
 40.51, -122.29, 40.0, 2013-01-07 10:25:00 
 40.59, -122.39, 60.0, 2013-01-07 11:10:00 
 40.575, -122.38, 60.0, 2013-01-07 11:12:30 
 40.5, -122.3, 45.0, 2013-01-07 11:15:00 
 40.61, -122.42, 60.0, 2013-01-07 11:20:00 
 40.58, -122.39, 60.0, 2013-01-07 11:27:30 
 40.58, -122.4, 60.0, 2013-01-07 11:35:00 
 40.57, -122.395, 60.0, 2013-01-07 11:37:30 
 40.5, -122.32, 44.0, 2013-01-07 11:40:00 
 40.575, -122.39, 60.0, 2013-01-07 11:42:30 
 47.81, -122.84, 60.0, 2013-01-07 13:00:00 
 47.79, -122.85, 60.0, 2013-01-07 13:02:30 
 40.5, -122.3, 44.0, 2013-01-07 13:10:00 
 40.56, -122.38, 60.0, 2013-01-07 13:25:00 
 40.655, -122.42, 60.0, 2013-01-07 13:27:30 
 47.91, -122.92, 60.0, 2013-01-07 15:15:00 
 47.12, -122.92, 28.0, 2013-01-08 02:35:00 
 47.16, -122.6, 40.0, 2013-01-08 02:50:00 
 47.22, -122.605, 60.0, 2013-01-08 04:57:30 
 47.04, -122.87, 43.0, 2013-01-08 05:10:00 
 47.08, -122.86, 40.0, 2013-01-08 05:12:30 
 47.17, -122.58, 20.0, 2013-01-08 06:05:00 
 47.11, -122.945, 60.0, 2013-01-08 08:00:00 
 47.07, -122.865, 60.0, 2013-01-08 08:02:30 
 47.0, -123.1, 60.0, 2013-01-08 08:57:30 
 47.13, -122.99, 60.0, 2013-01-08 12:20:00 
 47.04, -122.2, 20.0, 2013-01-08 12:55:00 
 47.0, -122.11, 36.0, 2013-01-08 13:02:30 
 47.2, -122.6, 29.0, 2013-01-08 13:30:00 
 47.06, -122.2, 20.0, 2013-01-08 13:50:00 
 47.09, -122.98, 40.0, 2013-01-08 14:45:00 
 47.12, -122.97, 60.0, 2013-01-08 17:17:30 
 46.8, -122.69, 20.0, 2013-01-08 18:02:30 
 47.0, -122.89, 20.0, 2013-01-08 22:42:30 
 40.21, -122.25, 30.0, 2013-01-09 05:45:00 
 40.1, -122.28, 55.0, 2013-01-09 05:47:30 
 40.29, -122.54, 20.0, 2013-01-09 06:05:00 
 40.28, -122.49, 30.0, 2013-01-09 06:07:30 
 40.16, -122.38, 20.0, 2013-01-09 06:20:00 
 40.25, -122.445, 29.5, 2013-01-09 06:22:30 
 40.27, -122.5, 27.5, 2013-01-09 06:32:30 
 40.28, -122.5, 24.0, 2013-01-09 06:35:00 
 40.28, -122.54, 23.5, 2013-01-09 06:37:30 
 40.28, -122.51, 23.0, 2013-01-09 06:40:00 
 39.46, -122.62, 20.0, 2013-01-09 07:32:30 
 40.61, -122.395, 60.0, 2013-01-09 08:05:00 
 40.21, -122.25, 55.0, 2013-01-09 08:57:30 
 40.195, -122.26, 60.0, 2013-01-09 09:05:00 
 40.115, -122.3, 60.0, 2013-01-09 09:10:00 
 40.19, -122.28, 58.0, 2013-01-09 09:15:00 
 40.6, -122.4, 60.0, 2013-01-09 13:10:00 
 40.6, -122.42, 60.0, 2013-01-09 13:12:30 
 40.575, -122.4, 60.0, 2013-01-09 14:15:00 
 40.2, -122.4, 35.0, 2013-01-09 16:37:30 
 40.12, -122.34, 20.0, 2013-01-09 18:55:00 
 41.59, -123.12, 60.0, 2013-01-13 03:57:30 
 41.71, -123.19, 20.0, 2013-01-13 04:17:30 
 41.83, -123.08, 20.0, 2013-01-13 04:50:00 
 41.68, -123.13, 38.5, 2013-01-13 05:05:00 
 41.68, -123.14, 38.0, 2013-01-13 05:07:30 
 41.74, -123.2, 50.0, 2013-01-13 05:27:30 
 41.68, -123.08, 34.0, 2013-01-13 05:45:00 
 41.61, -123.16, 25.5, 2013-01-13 05:47:30 
 41.6, -123.165, 20.0, 2013-01-13 05:50:00 
 41.58, -123.15, 31.0, 2013-01-13 05:52:30 
 41.71, -123.13, 20.0, 2013-01-13 06:05:00 
 41.61, -122.96, 60.0, 2013-01-13 06:07:30 
 41.75, -123.05, 40.0, 2013-01-13 06:12:30 
 41.685, -123.075, 45.5, 2013-01-13 06:20:00 
 41.68, -123.05, 35.0, 2013-01-13 06:22:30 
 41.62, -123.07, 20.0, 2013-01-13 06:25:00 
 41.67, -123.31, 42.0, 2013-01-13 06:30:00 
 41.62, -123.1, 60.0, 2013-01-13 06:35:00 
 41.645, -123.16, 32.5, 2013-01-13 06:37:30 
 41.68, -123.13, 31.0, 2013-01-13 06:40:00 
 41.685, -123.11, 20.0, 2013-01-13 06:42:30 
 41.64, -123.02, 60.0, 2013-01-13 06:45:00 
 41.6, -123.2, 35.0, 2013-01-13 06:50:00 
 41.63, -123.285, 60.0, 2013-01-13 06:55:00 
 41.65, -123.24, 20.0, 2013-01-13 07:00:00 
 41.67, -123.02, 60.0, 2013-01-13 07:02:30 
 41.61, -123.21, 31.0, 2013-01-13 07:37:30 
 41.69, -123.04, 60.0, 2013-01-13 07:40:00 
 41.68, -123.11, 34.0, 2013-01-13 07:50:00 
 41.61, -123.11, 20.0, 2013-01-13 07:52:30 
 41.67, -123.13, 32.0, 2013-01-13 08:05:00 
 41.7, -123.13, 54.0, 2013-01-13 08:07:30 
 41.705, -123.14, 58.0, 2013-01-13 08:10:00 
 41.66, -123.22, 60.0, 2013-01-13 08:12:30 
 41.68, -123.13, 33.0, 2013-01-13 08:15:00 
 41.7, -123.04, 40.0, 2013-01-13 08:22:30 
 41.72, -123.055, 36.5, 2013-01-13 08:25:00 
 41.79, -123.1, 20.0, 2013-01-13 08:27:30 
 41.73, -123.04, 40.0, 2013-01-13 08:35:00 
 41.74, -123.06, 40.0, 2013-01-13 08:37:30 
 41.7, -123.14, 20.0, 2013-01-13 08:40:00 
 41.71, -123.04, 47.0, 2013-01-13 08:42:30 
 41.66, -123.105, 20.0, 2013-01-13 08:45:00 
 41.71, -123.07, 20.0, 2013-01-13 08:47:30 
 41.675, -123.08, 38.0, 2013-01-13 08:50:00 
 41.67, -123.11, 48.0, 2013-01-13 08:57:30 
 41.63, -123.05, 20.0, 2013-01-13 09:00:00 
 41.64, -123.06, 60.0, 2013-01-13 09:05:00 
 41.66, -123.08, 33.5, 2013-01-13 09:07:30 
 41.73, -123.01, 40.0, 2013-01-13 09:12:30 
 41.63, -123.18, 28.0, 2013-01-13 09:15:00 
 41.63, -123.13, 22.0, 2013-01-13 09:17:30 
 41.76, -123.15, 20.0, 2013-01-13 09:20:00 
 41.765, -123.2, 28.0, 2013-01-13 09:22:30 
 41.69, -123.15, 20.0, 2013-01-13 09:25:00 
 41.6, -123.24, 20.0, 2013-01-13 09:27:30 
 41.71, -123.06, 41.0, 2013-01-13 09:35:00 
 41.74, -123.07, 60.0, 2013-01-13 09:37:30 
 41.67, -122.99, 60.0, 2013-01-13 09:40:00 
 41.7, -123.08, 35.0, 2013-01-13 09:45:00 
 41.84, -123.0, 38.0, 2013-01-13 09:52:30 
 41.72, -123.09, 38.0, 2013-01-13 09:55:00 
 41.68, -123.1, 31.0, 2013-01-13 09:57:30 
 41.65, -123.1, 30.0, 2013-01-13 10:00:00 
 41.67, -123.08, 34.0, 2013-01-13 10:02:30 
 41.655, -123.04, 60.0, 2013-01-13 10:05:00 
 41.73, -123.09, 36.0, 2013-01-13 10:15:00 
 41.59, -123.2, 20.0, 2013-01-13 10:32:30 
 41.65, -123.13, 20.0, 2013-01-13 10:35:00 
 41.8, -123.09, 25.5, 2013-01-13 10:37:30 
 41.7, -123.22, 45.0, 2013-01-13 10:40:00 
 41.69, -123.32, 51.0, 2013-01-13 10:42:30 
 41.62, -123.12, 20.0, 2013-01-13 10:45:00 
 41.62, -123.15, 20.0, 2013-01-13 10:47:30 
 41.5, -123.17, 54.0, 2013-01-13 12:45:00 
 41.5, -123.17, 55.0, 2013-01-13 12:47:30 
 41.2, -123.01, 60.0, 2013-01-13 12:55:00 
 41.22, -123.005, 60.0, 2013-01-13 16:30:00 
 41.19, -122.98, 55.5, 2013-01-13 16:32:30 
 41.73, -123.01, 44.0, 2013-01-13 18:22:30 
 41.8, -123.02, 40.0, 2013-01-13 18:25:00 
 41.78, -123.105, 30.0, 2013-01-13 18:27:30 
 41.75, -123.13, 40.0, 2013-01-13 18:30:00 
 41.7, -123.11, 29.0, 2013-01-13 18:32:30 
 41.84, -123.025, 42.5, 2013-01-13 18:35:00 
 41.755, -123.165, 50.0, 2013-01-13 18:42:30 
 41.59, -123.19, 20.0, 2013-01-13 19:37:30 
 41.63, -123.18, 33.0, 2013-01-13 19:40:00 
 41.77, -123.05, 40.0, 2013-01-13 19:42:30 
 41.65, -123.01, 20.0, 2013-01-13 19:45:00 
 41.65, -123.28, 60.0, 2013-01-13 20:17:30 
 41.67, -123.02, 60.0, 2013-01-13 20:42:30 
 40.94, -122.78, 27.0, 2013-01-14 03:05:00 
 40.0, -123.1, 28.0, 2013-01-14 06:42:30 
 40.9, -122.74, 20.0, 2013-01-14 16:15:00 
 40.955, -122.66, 37.0, 2013-01-14 16:30:00 
 40.94, -122.75, 33.0, 2013-01-14 17:20:00 
 41.04, -122.9, 21.0, 2013-01-14 18:07:30 
 40.9, -122.79, 44.5, 2013-01-14 20:17:30 
 41.04, -122.7, 35.0, 2013-01-14 20:27:30 
 40.9, -122.74, 20.0, 2013-01-14 20:35:00 
 41.03, -122.88, 20.0, 2013-01-14 20:40:00 
 40.99, -122.82, 30.5, 2013-01-14 21:12:30 
 40.975, -122.79, 25.0, 2013-01-14 21:15:00 
 41.03, -122.87, 20.0, 2013-01-14 21:27:30 
 40.9, -122.76, 30.0, 2013-01-14 21:50:00 
 41.02, -122.865, 30.0, 2013-01-14 21:52:30 
 40.2, -122.38, 50.0, 2013-01-15 01:02:30 
 40.28, -122.385, 20.0, 2013-01-15 01:10:00 
 40.29, -122.405, 20.0, 2013-01-15 01:12:30 
 40.21, -122.31, 20.0, 2013-01-15 01:27:30 
 40.205, -122.29, 20.0, 2013-01-15 01:30:00 
 40.21, -122.355, 24.0, 2013-01-15 01:32:30 
 40.235, -122.38, 26.0, 2013-01-15 01:35:00 
 40.21, -122.3, 20.0, 2013-01-15 01:47:30 
 40.21, -122.27, 24.5, 2013-01-15 01:50:00 
 40.23, -122.3, 35.0, 2013-01-15 01:52:30 
 40.23, -122.425, 20.0, 2013-01-15 02:00:00 
 40.21, -122.25, 51.0, 2013-01-15 02:10:00 
 40.17, -122.31, 52.0, 2013-01-15 02:12:30 
 40.28, -122.32, 47.0, 2013-01-15 02:25:00 
 40.48, -122.32, 20.0, 2013-01-15 02:27:30 
 40.49, -122.32, 20.0, 2013-01-15 02:30:00 
 40.19, -122.28, 28.0, 2013-01-15 02:32:30 
 40.95, -122.8, 20.0, 2013-01-15 14:15:00 
 41.1, -122.75, 34.0, 2013-01-15 15:05:00 
 40.93, -122.8, 20.0, 2013-01-15 15:35:00 
 41.105, -122.805, 39.5, 2013-01-15 15:37:30 
 41.14, -122.79, 47.0, 2013-01-15 15:50:00 
 41.01, -122.8, 41.0, 2013-01-15 17:22:30 
 41.11, -122.78, 51.0, 2013-01-15 17:25:00 
 40.35, -122.4, 60.0, 2013-01-15 19:05:00 
 41.0, -122.78, 40.0, 2013-01-16 05:35:00 
 40.29, -122.33, 42.5, 2013-01-16 07:57:30 
 40.29, -122.465, 38.0, 2013-01-16 08:00:00 
 40.3, -122.49, 39.0, 2013-01-16 08:02:30 
 40.28, -122.47, 27.0, 2013-01-16 08:12:30 
 40.29, -122.44, 60.0, 2013-01-16 08:30:00 
 40.29, -122.51, 49.0, 2013-01-16 08:35:00 
 40.29, -122.5, 44.5, 2013-01-16 08:37:30 
 40.25, -122.52, 20.0, 2013-01-16 08:45:00 
 40.3, -122.3, 34.5, 2013-01-16 09:12:30 
 40.29, -122.22, 44.0, 2013-01-16 09:15:00 
 40.29, -122.385, 24.0, 2013-01-16 10:00:00 
 40.21, -122.4, 28.0, 2013-01-16 10:02:30 
 40.24, -122.35, 35.5, 2013-01-16 10:25:00 
 40.255, -122.41, 20.0, 2013-01-16 10:27:30 
 40.24, -122.365, 20.0, 2013-01-16 10:30:00 
 40.22, -122.32, 20.0, 2013-01-16 10:32:30 
 40.22, -122.33, 20.0, 2013-01-16 10:35:00 
 40.29, -122.24, 23.0, 2013-01-16 10:37:30 
 40.37, -122.48, 45.0, 2013-01-16 10:42:30 
 40.995, -122.925, 60.0, 2013-01-16 10:57:30 
 41.02, -122.9, 30.0, 2013-01-16 11:00:00 
 40.975, -122.845, 38.0, 2013-01-16 11:05:00 
 40.99, -122.8, 34.0, 2013-01-16 11:12:30 
 40.97, -122.78, 42.0, 2013-01-16 11:17:30 
 41.4, -123.03, 35.0, 2013-01-16 11:32:30 
 41.51, -122.92, 20.0, 2013-01-16 12:30:00 
 40.98, -122.81, 44.0, 2013-01-16 12:55:00 
 41.1, -122.3, 20.0, 2013-01-16 12:57:30 
 41.0, -122.83, 40.0, 2013-01-16 13:00:00 
 41.45, -123.0, 60.0, 2013-01-16 13:20:00 
 41.37, -123.06, 58.0, 2013-01-16 13:27:30 
 41.41, -122.96, 44.0, 2013-01-16 13:30:00 
 41.38, -123.07, 34.0, 2013-01-16 13:32:30 
 41.1, -124.9, 20.0, 2013-01-16 13:40:00 
 41.0, -122.83, 42.0, 2013-01-16 13:42:30 
 41.38, -122.91, 51.0, 2013-01-16 13:47:30 
 41.39, -122.97, 20.0, 2013-01-16 14:07:30 
 40.3, -122.28, 20.0, 2013-01-16 14:17:30 
 41.37, -123.11, 36.0, 2013-01-16 16:27:30 
 41.33, -122.935, 60.0, 2013-01-16 16:30:00 
 41.395, -122.9, 41.0, 2013-01-16 16:32:30 
 41.34, -122.9, 45.0, 2013-01-16 16:35:00 
 41.36, -123.08, 60.0, 2013-01-16 16:42:30 
 41.385, -122.955, 49.0, 2013-01-16 16:45:00 
 41.49, -122.98, 20.0, 2013-01-16 16:47:30 
 41.47, -123.04, 20.0, 2013-01-16 16:50:00 
 41.35, -123.02, 30.0, 2013-01-16 16:52:30 
 41.46, -122.89, 33.0, 2013-01-16 16:55:00 
 41.39, -122.9, 42.0, 2013-01-16 17:00:00 
 41.4, -122.88, 33.0, 2013-01-16 17:42:30 
 40.3, -122.6, 20.0, 2013-01-18 01:32:30 
 40.3, -122.6, 20.0, 2013-01-18 02:22:30 
 40.31, -122.62, 20.0, 2013-01-18 02:27:30 
 40.29, -122.58, 31.0, 2013-01-18 02:30:00 
 40.3, -122.55, 20.0, 2013-01-18 02:42:30 
 40.3, -122.58, 20.0, 2013-01-18 02:45:00 
 40.28, -122.61, 20.0, 2013-01-18 02:50:00 
 40.28, -122.58, 20.0, 2013-01-18 02:52:30 
 40.34, -123.8, 40.0, 2013-01-18 03:12:30 
 40.3, -122.52, 27.0, 2013-01-18 03:17:30 
 40.31, -122.62, 28.0, 2013-01-18 03:20:00 
 40.485, -122.43, 60.0, 2013-01-18 05:07:30 
 40.52, -122.385, 45.5, 2013-01-18 05:57:30 
 40.51, -122.4, 60.0, 2013-01-18 06:00:00 
 40.595, -122.405, 60.0, 2013-01-18 06:15:00 
 40.59, -122.41, 60.0, 2013-01-18 06:17:30 
 40.21, -124.03, 60.0, 2013-01-18 06:45:00 
 40.28, -123.81, 22.0, 2013-01-18 06:47:30 
 40.2, -124.0, 60.0, 2013-01-18 07:15:00 
 40.18, -123.98, 20.0, 2013-01-18 07:20:00 
 40.625, -122.425, 60.0, 2013-01-18 07:47:30 
 39.59, -123.21, 20.0, 2013-01-18 07:50:00 
 40.5, -122.41, 55.0, 2013-01-18 09:55:00 
 40.61, -122.385, 60.0, 2013-01-18 10:22:30 
 40.59, -122.39, 60.0, 2013-01-18 10:25:00 
 40.565, -122.34, 60.0, 2013-01-18 10:55:00 
 40.34, -122.1, 58.0, 2013-01-18 11:22:30 
 40.21, -123.99, 60.0, 2013-01-18 13:00:00 
 39.89, -123.41, 20.0, 2013-01-18 17:40:00 
 39.865, -123.4, 20.0, 2013-01-18 17:45:00 
 39.6, -123.17, 60.0, 2013-01-18 17:57:30 
 40.88, -121.96, 55.0, 2013-01-18 21:22:30 
 40.83, -122.0, 32.0, 2013-01-18 21:25:00 
 40.88, -121.975, 54.0, 2013-01-18 21:32:30 
 40.895, -122.025, 20.0, 2013-01-18 21:50:00 
 40.29, -122.39, 52.0, 2013-01-19 00:20:00 
 40.58, -122.38, 52.0, 2013-01-19 00:45:00 
 40.665, -122.41, 60.0, 2013-01-19 05:47:30 
 40.605, -122.405, 60.0, 2013-01-19 05:50:00 
 40.27, -122.485, 60.0, 2013-01-19 09:55:00 
 40.23, -122.235, 60.0, 2013-01-19 09:57:30 
 40.23, -122.33, 38.0, 2013-01-19 10:15:00 
 40.21, -122.305, 20.0, 2013-01-19 10:17:30 
 40.205, -122.32, 34.5, 2013-01-19 10:20:00 
 40.19, -122.29, 57.0, 2013-01-19 10:22:30 
 40.29, -122.39, 57.0, 2013-01-19 10:25:00 
 40.24, -122.43, 57.0, 2013-01-19 10:27:30 
 40.28, -122.3, 53.0, 2013-01-19 10:32:30 
 40.62, -122.425, 60.0, 2013-01-19 10:42:30 
 40.62, -122.42, 60.0, 2013-01-19 10:45:00 
 40.29, -122.505, 60.0, 2013-01-19 10:55:00 
 40.225, -122.32, 32.5, 2013-01-19 10:57:30 
 40.24, -122.4, 40.0, 2013-01-19 11:02:30 
 40.235, -122.41, 38.0, 2013-01-19 11:05:00 
 40.6, -122.4, 60.0, 2013-01-19 12:02:30 
 40.4, -122.02, 25.0, 2013-01-19 19:57:30 
