lat,lon,depth,time 
 48.53630110990265, -123.26967809536373, 20.0, 2018-01-01 04:40:00 
 48.36433172844034, -123.5023321172429, 20.0, 2018-01-01 17:45:00 
 48.366232758731, -123.51354556666455, 38.77551020408163, 2018-01-01 17:57:30 
 48.25221700497179, -122.88894883149577, 20.0, 2018-01-01 01:07:30 
 48.33190815015595, -122.85897190826711, 60.0, 2018-01-01 01:37:30 
 48.294176275087366, -122.86253054274002, 20.0, 2018-01-01 01:40:00 
 48.340708764102224, -122.58030868658234, 20.0, 2018-01-01 01:42:30 
 48.26334346948008, -122.828364262797, 32.307692307692314, 2018-01-01 01:45:00 
 48.28051042898568, -122.76141319062002, 29.79591836734694, 2018-01-01 01:47:30 
 48.27099632416824, -122.81706601728553, 45.38461538461539, 2018-01-01 01:50:00 
 48.25834026035476, -122.85373013460935, 30.0, 2018-01-01 01:52:30 
 48.316885634173794, -122.52695139855295, 60.00000000000001, 2018-01-01 01:55:00 
 48.30869755370342, -122.84241216703717, 42.30769230769231, 2018-01-01 02:00:00 
 48.246852984678554, -122.85467596307004, 20.0, 2018-01-01 02:02:30 
 48.363909744221736, -122.82538741985721, 22.068965517241377, 2018-01-01 02:10:00 
 48.30597028121112, -122.82218251722614, 41.224489795918366, 2018-01-01 02:12:30 
 48.28242260711112, -122.78104362098085, 39.59183673469387, 2018-01-01 02:15:00 
 48.279908023524925, -122.60577921151807, 60.0, 2018-01-01 02:17:30 
 48.34800878634279, -122.83386931182613, 32.30769230769231, 2018-01-01 02:20:00 
 48.308780421730276, -122.88057473361849, 35.51020408163265, 2018-01-01 02:27:30 
 48.34974825692167, -122.84121281524818, 45.306122448979586, 2018-01-01 02:40:00 
 48.34749573640532, -122.88993947542, 36.326530612244895, 2018-01-01 02:42:30 
 48.33168695948022, -122.939653083928, 33.07692307692308, 2018-01-01 02:45:00 
 48.22454158686316, -122.97577179869687, 20.000000000000004, 2018-01-01 02:47:30 
 48.30273987611553, -122.85797364666135, 20.0, 2018-01-01 02:50:00 
 48.34733939948036, -122.87762367535305, 45.384615384615394, 2018-01-01 02:52:30 
 48.39335945140764, -122.84794220466173, 53.793103448275865, 2018-01-01 02:55:00 
 48.401568464023875, -122.84770278364131, 27.58620689655173, 2018-01-01 02:57:30 
 48.37369601086955, -122.82016516222728, 29.23076923076923, 2018-01-01 03:00:00 
 48.34891872404186, -122.8726504945184, 33.87755102040816, 2018-01-01 03:02:30 
 48.41309369450541, -122.84983199610605, 20.0, 2018-01-01 03:05:00 
 48.37504123568391, -122.82875308867192, 20.0, 2018-01-01 03:07:30 
 48.36036221492619, -122.83658553518721, 24.137931034482758, 2018-01-01 03:10:00 
 48.40180256026037, -122.8341291385001, 33.84615384615384, 2018-01-01 03:12:30 
 48.430252178824915, -122.8116933055378, 34.61538461538461, 2018-01-01 03:15:00 
 48.404724050958805, -122.83774338654237, 47.6923076923077, 2018-01-01 03:20:00 
 48.368802776421916, -122.82277654169013, 44.61538461538461, 2018-01-01 03:22:30 
 48.37211912893517, -122.82514260366972, 35.51020408163265, 2018-01-01 03:25:00 
